Date,USDBRL,VIX,Selic,IPCA
2010-01-04,1.724,20.040000915527344,8.65,
2010-01-05,1.7227,19.350000381469727,8.65,
2010-01-06,1.7337,19.15999984741211,8.65,
2010-01-07,1.7413,19.059999465942383,8.65,
2010-01-08,1.739,18.1299991607666,8.65,
2010-01-11,1.7323,17.549999237060547,8.65,
2010-01-12,1.7439,18.25,8.65,
2010-01-13,1.7442,17.850000381469727,8.65,
2010-01-14,1.7648,17.6299991607666,8.65,
2010-01-15,1.7711,17.90999984741211,8.65,
2010-01-18,1.7721,,8.65,
2010-01-19,1.7747,17.579999923706055,8.65,
2010-01-20,1.7854,18.68000030517578,8.65,
2010-01-21,1.7903,22.270000457763672,8.65,
2010-01-22,1.8187,27.309999465942383,8.65,
2010-01-25,1.8194,25.40999984741211,8.65,
2010-01-26,1.8367,24.549999237060547,8.64,
2010-01-27,1.8513,23.139999389648438,8.65,
2010-01-28,1.856,23.729999542236328,8.65,
2010-01-29,1.8748,24.6200008392334,8.65,
2010-02-01,1.8773,22.59000015258789,8.65,
2010-02-02,1.8363,21.479999542236328,8.65,
2010-02-03,1.8337,21.600000381469727,8.65,
2010-02-04,1.8715,26.079999923706055,8.65,
2010-02-05,1.8753,26.110000610351562,8.65,
2010-02-08,1.873,26.510000228881836,8.65,
2010-02-09,1.855,26.0,8.65,
2010-02-10,1.8483,25.399999618530273,8.65,0.75
2010-02-11,1.8516,23.959999084472656,8.65,
2010-02-12,1.867,22.729999542236328,8.65,
2010-02-16,,22.25,,
2010-02-17,1.8313,21.719999313354492,8.65,
2010-02-18,1.8266,20.6299991607666,8.65,
2010-02-19,1.8116,20.020000457763672,8.65,
2010-02-22,1.8046,19.940000534057617,8.65,
2010-02-23,1.8186,21.3700008392334,8.65,
2010-02-24,1.8203,20.270000457763672,8.65,
2010-02-25,1.8364,20.100000381469727,8.65,
2010-02-26,1.811,19.5,8.65,
2010-03-01,1.8,19.260000228881836,8.65,
2010-03-02,1.7851,19.059999465942383,8.65,
2010-03-03,1.7846,18.829999923706055,8.65,
2010-03-04,1.7888,18.719999313354492,8.65,
2010-03-05,1.7824,17.420000076293945,8.65,
2010-03-08,1.7826,17.790000915527344,8.65,
2010-03-09,1.7899,17.920000076293945,8.65,
2010-03-10,1.7716,18.56999969482422,8.65,0.78
2010-03-11,1.7693,18.059999465942383,8.65,
2010-03-12,1.7637,17.579999923706055,8.65,
2010-03-15,1.7644,18.0,8.65,
2010-03-16,1.7666,17.690000534057617,8.65,
2010-03-17,1.764,16.90999984741211,8.65,
2010-03-18,1.7848,16.6200008392334,8.65,
2010-03-19,1.7954,16.969999313354492,8.65,
2010-03-22,1.803,16.8700008392334,8.65,
2010-03-23,1.7813,16.350000381469727,8.65,
2010-03-24,1.7904,17.549999237060547,8.65,
2010-03-25,1.8008,18.399999618530273,8.65,
2010-03-26,1.8231,17.770000457763672,8.65,
2010-03-29,1.8064,17.59000015258789,8.65,
2010-03-30,1.7952,17.1299991607666,8.65,
2010-03-31,1.781,17.59000015258789,8.65,
2010-04-01,1.7701,17.469999313354492,8.65,
2010-04-05,1.7573,17.020000457763672,8.65,
2010-04-06,1.7605,16.229999542236328,8.65,
2010-04-07,1.7662,16.6200008392334,8.65,
2010-04-08,1.7806,16.479999542236328,8.65,
2010-04-09,1.773,16.139999389648438,8.65,
2010-04-10,,,,0.52
2010-04-12,1.7608,15.579999923706055,8.65,
2010-04-13,1.7584,16.200000762939453,8.65,
2010-04-14,1.7446,15.59000015258789,8.65,
2010-04-15,1.7483,15.890000343322754,8.65,
2010-04-16,1.7558,18.360000610351562,8.65,
2010-04-19,1.7588,17.34000015258789,8.65,
2010-04-20,1.7497,15.729999542236328,8.65,
2010-04-21,,16.31999969482422,,
2010-04-22,1.7626,16.469999313354492,8.65,
2010-04-23,1.7624,16.6200008392334,8.64,
2010-04-26,1.7446,17.469999313354492,8.64,
2010-04-27,1.7592,22.809999465942383,8.64,
2010-04-28,1.7558,21.079999923706055,8.64,
2010-04-29,1.7321,18.440000534057617,9.39,
2010-04-30,1.7306,22.049999237060547,9.4,
2010-05-03,1.7315,20.190000534057617,9.4,
2010-05-04,1.7557,23.84000015258789,9.4,
2010-05-05,1.7862,24.90999984741211,9.4,
2010-05-06,1.8353,32.79999923706055,9.4,
2010-05-07,1.8343,40.95000076293945,9.4,
2010-05-10,1.7833,28.84000015258789,9.4,0.57
2010-05-11,1.7843,28.31999969482422,9.4,
2010-05-12,1.7723,25.520000457763672,9.4,
2010-05-13,1.7737,26.68000030517578,9.4,
2010-05-14,1.7967,31.239999771118164,9.4,
2010-05-17,1.8045,30.84000015258789,9.4,
2010-05-18,1.7921,33.54999923706055,9.4,
2010-05-19,1.8366,35.31999969482422,9.4,
2010-05-20,1.8677,45.790000915527344,9.4,
2010-05-21,1.871,40.099998474121094,9.4,
2010-05-24,1.8522,38.31999969482422,9.39,
2010-05-25,1.8811,34.61000061035156,9.4,
2010-05-26,1.8461,35.02000045776367,9.4,
2010-05-27,1.8328,29.68000030517578,9.4,
2010-05-28,1.8229,32.06999969482422,9.39,
2010-05-31,1.8167,,9.39,
2010-06-01,1.8255,35.540000915527344,9.4,
2010-06-02,1.8362,30.170000076293945,9.4,
2010-06-03,,29.459999084472656,,
2010-06-04,1.8401,35.47999954223633,9.4,
2010-06-07,1.8634,36.56999969482422,9.4,
2010-06-08,1.8658,33.70000076293945,9.4,
2010-06-09,1.8423,33.72999954223633,9.4,
2010-06-10,1.8185,30.56999969482422,10.15,0.43
2010-06-11,1.8125,28.790000915527344,10.15,
2010-06-14,1.803,28.579999923706055,10.15,
2010-06-15,1.7971,25.8700008392334,10.15,
2010-06-16,1.7893,25.920000076293945,10.15,
2010-06-17,1.7817,25.049999237060547,10.15,
2010-06-18,1.7761,23.950000762939453,10.15,
2010-06-21,1.7663,24.8799991607666,10.15,
2010-06-22,1.768,27.049999237060547,10.15,
2010-06-23,1.7908,26.90999984741211,10.15,
2010-06-24,1.7907,29.739999771118164,10.15,
2010-06-25,1.7781,28.530000686645508,10.15,
2010-06-28,1.7826,29.0,10.16,
2010-06-29,1.8076,34.130001068115234,10.16,
2010-06-30,1.8015,34.540000915527344,10.16,
2010-07-01,1.8006,32.86000061035156,10.16,
2010-07-02,1.7785,30.1200008392334,10.16,
2010-07-05,1.7755,,10.16,
2010-07-06,1.7665,29.649999618530273,10.16,
2010-07-07,1.7719,26.84000015258789,10.16,
2010-07-08,1.7652,25.709999084472656,10.16,
2010-07-09,1.7572,24.979999542236328,10.16,
2010-07-10,,,,0.0
2010-07-12,1.7644,24.43000030517578,10.16,
2010-07-13,1.7525,24.559999465942383,10.16,
2010-07-14,1.7657,24.889999389648438,10.16,
2010-07-15,1.769,25.139999389648438,10.16,
2010-07-16,1.7792,26.25,10.16,
2010-07-19,1.7854,25.969999313354492,10.16,
2010-07-20,1.78,23.93000030517578,10.16,
2010-07-21,1.7766,25.639999389648438,10.16,
2010-07-22,1.7629,24.6299991607666,10.66,
2010-07-23,1.7617,23.469999313354492,10.66,
2010-07-26,1.7669,22.729999542236328,10.66,
2010-07-27,1.7658,23.190000534057617,10.66,
2010-07-28,1.765,24.25,10.66,
2010-07-29,1.7643,24.1299991607666,10.66,
2010-07-30,1.7572,23.5,10.66,
2010-08-02,1.7489,22.010000228881836,10.66,
2010-08-03,1.7594,22.6299991607666,10.66,
2010-08-04,1.7563,22.209999084472656,10.66,
2010-08-05,1.7535,22.100000381469727,10.66,
2010-08-06,1.7566,21.739999771118164,10.66,
2010-08-09,1.7537,22.139999389648438,10.66,
2010-08-10,1.7576,22.3700008392334,10.66,0.01
2010-08-11,1.7663,25.389999389648438,10.66,
2010-08-12,1.7731,25.729999542236328,10.66,
2010-08-13,1.7716,26.239999771118164,10.66,
2010-08-16,1.7639,26.100000381469727,10.66,
2010-08-17,1.7528,24.329999923706055,10.66,
2010-08-18,1.7513,24.59000015258789,10.66,
2010-08-19,1.7584,26.440000534057617,10.66,
2010-08-20,1.7597,25.489999771118164,10.66,
2010-08-23,1.7587,25.65999984741211,10.66,
2010-08-24,1.7727,27.459999084472656,10.66,
2010-08-25,1.7668,26.700000762939453,10.66,
2010-08-26,1.7596,27.3700008392334,10.66,
2010-08-27,1.7544,24.450000762939453,10.66,
2010-08-30,1.7591,27.209999084472656,10.66,
2010-08-31,1.756,26.049999237060547,10.66,
2010-09-01,1.7441,23.889999389648438,10.66,
2010-09-02,1.7367,23.190000534057617,10.66,
2010-09-03,1.7281,21.309999465942383,10.66,
2010-09-06,1.7259,,10.66,
2010-09-07,,23.799999237060547,,
2010-09-08,1.7231,23.25,10.66,
2010-09-09,1.7238,22.809999465942383,10.66,
2010-09-10,1.7186,21.989999771118164,10.66,0.04
2010-09-13,1.7174,21.209999084472656,10.66,
2010-09-14,1.7076,21.559999465942383,10.66,
2010-09-15,1.7169,22.100000381469727,10.66,
2010-09-16,1.7184,21.719999313354492,10.66,
2010-09-17,1.7166,22.010000228881836,10.66,
2010-09-20,1.7216,21.5,10.66,
2010-09-21,1.7255,22.350000381469727,10.66,
2010-09-22,1.7184,22.510000228881836,10.66,
2010-09-23,1.7194,23.8700008392334,10.66,
2010-09-24,1.712,21.709999084472656,10.66,
2010-09-27,1.71,22.540000915527344,10.66,
2010-09-28,1.7093,22.600000381469727,10.66,
2010-09-29,1.7053,23.25,10.66,
2010-09-30,1.6942,23.700000762939453,10.66,
2010-10-01,1.6812,22.5,10.66,
2010-10-04,1.6882,23.530000686645508,10.66,
2010-10-05,1.6808,21.760000228881836,10.66,
2010-10-06,1.6758,21.489999771118164,10.66,
2010-10-07,1.6777,21.559999465942383,10.66,
2010-10-08,1.6804,20.709999084472656,10.66,
2010-10-10,,,,0.45
2010-10-11,1.6648,18.959999084472656,10.66,
2010-10-12,,18.93000030517578,,
2010-10-13,1.6554,19.06999969482422,10.66,
2010-10-14,1.6596,19.8799991607666,10.66,
2010-10-15,1.6604,19.030000686645508,10.66,
2010-10-18,1.6686,19.09000015258789,10.66,
2010-10-19,1.6868,20.6299991607666,10.66,
2010-10-20,1.6735,19.790000915527344,10.66,
2010-10-21,1.6897,19.270000457763672,10.66,
2010-10-22,1.6997,18.780000686645508,10.66,
2010-10-25,1.7026,19.850000381469727,10.66,
2010-10-26,1.7045,20.219999313354492,10.66,
2010-10-27,1.7077,20.709999084472656,10.66,
2010-10-28,1.7112,20.8799991607666,10.66,
2010-10-29,1.7014,21.200000762939453,10.66,
2010-11-01,1.7044,21.829999923706055,10.66,
2010-11-02,,21.56999969482422,,
2010-11-03,1.6937,19.559999465942383,10.66,
2010-11-04,1.6819,18.520000457763672,10.66,
2010-11-05,1.6801,18.260000228881836,10.66,
2010-11-08,1.697,18.290000915527344,10.66,
2010-11-09,1.697,19.079999923706055,10.66,
2010-11-10,1.707,18.469999313354492,10.66,0.75
2010-11-11,1.7178,18.639999389648438,10.66,
2010-11-12,1.7198,20.610000610351562,10.66,
2010-11-15,,20.200000762939453,,
2010-11-16,1.7295,22.579999923706055,10.66,
2010-11-17,1.7298,21.760000228881836,10.66,
2010-11-18,1.7143,18.75,10.66,
2010-11-19,1.7189,18.040000915527344,10.66,
2010-11-22,1.7235,18.3700008392334,10.66,
2010-11-23,1.7336,20.6299991607666,10.66,
2010-11-24,1.7247,19.559999465942383,10.66,
2010-11-25,1.7206,,10.66,
2010-11-26,1.7298,22.219999313354492,10.66,
2010-11-29,1.7271,21.530000686645508,10.66,
2010-11-30,1.7161,23.540000915527344,10.66,
2010-12-01,1.7052,21.360000610351562,10.66,
2010-12-02,1.7029,19.389999389648438,10.66,
2010-12-03,1.6917,18.010000228881836,10.66,
2010-12-06,1.6836,18.020000457763672,10.66,
2010-12-07,1.6739,17.989999771118164,10.66,
2010-12-08,1.6892,17.739999771118164,10.66,
2010-12-09,1.7024,17.25,10.66,
2010-12-10,1.7117,17.610000610351562,10.66,0.83
2010-12-13,1.7027,17.549999237060547,10.66,
2010-12-14,1.6949,17.610000610351562,10.66,
2010-12-15,1.6988,17.940000534057617,10.66,
2010-12-16,1.7028,17.389999389648438,10.67,
2010-12-17,1.7098,16.110000610351562,10.66,
2010-12-20,1.7082,16.40999984741211,10.66,
2010-12-21,1.6974,16.489999771118164,10.66,
2010-12-22,1.6946,15.449999809265137,10.66,
2010-12-23,1.6984,16.469999313354492,10.66,
2010-12-24,1.6903,,10.66,
2010-12-27,1.6922,17.670000076293945,10.66,
2010-12-28,1.6866,17.520000457763672,10.66,
2010-12-29,1.6788,17.280000686645508,10.66,
2010-12-30,1.6662,17.520000457763672,10.67,
2010-12-31,1.6662,17.75,10.67,
2011-01-03,1.651,17.610000610351562,10.67,
2011-01-04,1.6556,17.3799991607666,10.66,
2011-01-05,1.6713,17.020000457763672,10.67,
2011-01-06,1.6857,17.399999618530273,10.66,
2011-01-07,1.6861,17.139999389648438,10.67,
2011-01-10,1.6912,17.540000915527344,10.66,0.63
2011-01-11,1.6887,16.889999389648438,10.66,
2011-01-12,1.6773,16.239999771118164,10.66,
2011-01-13,1.6701,16.389999389648438,10.66,
2011-01-14,1.6843,15.460000038146973,10.66,
2011-01-17,1.6818,,10.66,
2011-01-18,1.6745,15.869999885559082,10.66,
2011-01-19,1.6714,17.309999465942383,10.66,
2011-01-20,1.6715,17.989999771118164,11.16,
2011-01-21,1.6723,18.469999313354492,11.16,
2011-01-24,1.6731,17.649999618530273,11.16,
2011-01-25,1.6745,17.59000015258789,11.16,
2011-01-26,1.6692,16.639999389648438,11.16,
2011-01-27,1.672,16.149999618530273,11.17,
2011-01-28,1.6782,20.040000915527344,11.17,
2011-01-31,1.6734,19.530000686645508,11.17,
2011-02-01,1.6631,17.6299991607666,11.16,
2011-02-02,1.6671,17.299999237060547,11.17,
2011-02-03,1.6697,16.690000534057617,11.17,
2011-02-04,1.6738,15.930000305175781,11.17,
2011-02-07,1.6776,16.280000686645508,11.17,
2011-02-08,1.6711,15.8100004196167,11.17,
2011-02-09,1.6643,15.869999885559082,11.17,
2011-02-10,1.668,16.09000015258789,11.17,0.83
2011-02-11,1.6679,15.6899995803833,11.17,
2011-02-14,1.6681,15.949999809265137,11.17,
2011-02-15,1.6682,16.3700008392334,11.17,
2011-02-16,1.6704,16.719999313354492,11.17,
2011-02-17,1.6661,16.59000015258789,11.17,
2011-02-18,1.6677,16.43000030517578,11.17,
2011-02-21,1.6667,,11.17,
2011-02-22,1.6694,20.799999237060547,11.17,
2011-02-23,1.672,22.1299991607666,11.17,
2011-02-24,1.6649,21.31999969482422,11.17,
2011-02-25,1.6625,19.219999313354492,11.17,
2011-02-28,1.6612,18.350000381469727,11.17,
2011-03-01,1.6627,21.010000228881836,11.17,
2011-03-02,1.661,20.700000762939453,11.17,
2011-03-03,1.6545,18.600000381469727,11.67,
2011-03-04,1.6462,19.059999465942383,11.67,
2011-03-07,,20.65999984741211,,
2011-03-08,,19.81999969482422,,
2011-03-09,1.6559,20.219999313354492,11.67,
2011-03-10,1.6612,21.8799991607666,11.67,0.8
2011-03-11,1.6649,20.079999923706055,11.67,
2011-03-14,1.6631,21.1299991607666,11.67,
2011-03-15,1.6692,24.31999969482422,11.67,
2011-03-16,1.6674,29.399999618530273,11.67,
2011-03-17,1.6757,26.3700008392334,11.67,
2011-03-18,1.672,24.440000534057617,11.67,
2011-03-21,1.6652,20.610000610351562,11.67,
2011-03-22,1.6638,20.209999084472656,11.67,
2011-03-23,1.6602,19.170000076293945,11.67,
2011-03-24,1.6593,18.0,11.67,
2011-03-25,1.6581,17.90999984741211,11.67,
2011-03-28,1.6614,19.440000534057617,11.67,
2011-03-29,1.6546,18.15999984741211,11.67,
2011-03-30,1.636,17.709999084472656,11.67,
2011-03-31,1.6287,17.739999771118164,11.67,
2011-04-01,1.6194,17.399999618530273,11.67,
2011-04-04,1.611,17.5,11.67,
2011-04-05,1.6087,17.25,11.67,
2011-04-06,1.6097,16.899999618530273,11.67,
2011-04-07,1.5927,17.110000610351562,11.67,
2011-04-08,1.5762,17.8700008392334,11.67,
2011-04-10,,,,0.79
2011-04-11,1.5805,16.59000015258789,11.67,
2011-04-12,1.587,17.09000015258789,11.67,
2011-04-13,1.5864,16.920000076293945,11.67,
2011-04-14,1.5842,16.270000457763672,11.67,
2011-04-15,1.5776,15.319999694824219,11.67,
2011-04-18,1.5912,16.959999084472656,11.67,
2011-04-19,1.5792,15.829999923706055,11.67,
2011-04-20,1.5722,15.069999694824219,11.67,
2011-04-21,,14.6899995803833,,
2011-04-25,1.572,15.770000457763672,11.92,
2011-04-26,1.5654,15.619999885559082,11.92,
2011-04-27,1.5705,15.350000381469727,11.92,
2011-04-28,1.5853,14.619999885559082,11.92,
2011-04-29,1.5733,14.75,11.92,
2011-05-02,1.5747,15.989999771118164,11.92,
2011-05-03,1.589,16.700000762939453,11.92,
2011-05-04,1.603,17.079999923706055,11.92,
2011-05-05,1.6219,18.200000762939453,11.92,
2011-05-06,1.6111,18.399999618530273,11.92,
2011-05-09,1.6199,17.15999984741211,11.92,
2011-05-10,1.6069,15.90999984741211,11.92,0.77
2011-05-11,1.6178,16.950000762939453,11.92,
2011-05-12,1.6207,16.030000686645508,11.92,
2011-05-13,1.6328,17.06999969482422,11.92,
2011-05-16,1.6317,18.239999771118164,11.92,
2011-05-17,1.629,17.549999237060547,11.92,
2011-05-18,1.6166,16.229999542236328,11.92,
2011-05-19,1.6165,15.520000457763672,11.92,
2011-05-20,1.6169,17.43000030517578,11.92,
2011-05-23,1.6339,18.270000457763672,11.92,
2011-05-24,1.6256,17.81999969482422,11.92,
2011-05-25,1.6297,17.06999969482422,11.92,
2011-05-26,1.6196,16.09000015258789,11.92,
2011-05-27,1.6038,15.979999542236328,11.92,
2011-05-30,1.5958,,11.92,
2011-05-31,1.5799,15.449999809265137,11.92,
2011-06-01,1.5878,18.299999237060547,11.92,
2011-06-02,1.5805,18.09000015258789,11.92,
2011-06-03,1.5744,17.950000762939453,11.92,
2011-06-06,1.581,18.489999771118164,11.92,
2011-06-07,1.5764,18.06999969482422,11.92,
2011-06-08,1.582,18.790000915527344,11.92,
2011-06-09,1.5877,17.770000457763672,12.17,
2011-06-10,1.5938,18.860000610351562,12.17,0.47
2011-06-13,1.5888,19.610000610351562,12.17,
2011-06-14,1.5821,18.260000228881836,12.17,
2011-06-15,1.596,21.31999969482422,12.17,
2011-06-16,1.6108,22.729999542236328,12.17,
2011-06-17,1.5979,21.850000381469727,12.17,
2011-06-20,1.5969,19.989999771118164,12.17,
2011-06-21,1.591,18.860000610351562,12.17,
2011-06-22,1.5877,18.520000457763672,12.17,
2011-06-23,,19.290000915527344,,
2011-06-24,1.5988,21.100000381469727,12.17,
2011-06-27,1.5969,20.559999465942383,12.17,
2011-06-28,1.5833,19.170000076293945,12.17,
2011-06-29,1.573,17.270000457763672,12.17,
2011-06-30,1.5611,16.520000457763672,12.17,
2011-07-01,1.5599,15.869999885559082,12.17,
2011-07-04,1.558,,12.17,
2011-07-05,1.5637,16.059999465942383,12.17,
2011-07-06,1.5662,16.34000015258789,12.17,
2011-07-07,1.5581,15.949999809265137,12.17,
2011-07-08,1.5634,15.949999809265137,12.17,
2011-07-10,,,,0.15
2011-07-11,1.5796,18.389999389648438,12.17,
2011-07-12,1.5773,19.8700008392334,12.17,
2011-07-13,1.5762,19.90999984741211,12.17,
2011-07-14,1.5729,20.799999237060547,12.17,
2011-07-15,1.5743,19.530000686645508,12.17,
2011-07-18,1.5828,20.950000762939453,12.17,
2011-07-19,1.5691,19.209999084472656,12.17,
2011-07-20,1.5651,19.09000015258789,12.17,
2011-07-21,1.5567,17.559999465942383,12.42,
2011-07-22,1.5547,17.520000457763672,12.42,
2011-07-25,1.5449,19.350000381469727,12.42,
2011-07-26,1.5345,20.229999542236328,12.42,
2011-07-27,1.5639,22.979999542236328,12.42,
2011-07-28,1.5651,23.739999771118164,12.42,
2011-07-29,1.5563,25.25,12.42,
2011-08-01,1.5551,23.65999984741211,12.42,
2011-08-02,1.5656,24.790000915527344,12.42,
2011-08-03,1.5651,23.3799991607666,12.42,
2011-08-04,1.5752,31.65999984741211,12.42,
2011-08-05,1.5895,32.0,12.42,
2011-08-08,1.5999,48.0,12.42,
2011-08-09,1.6334,35.060001373291016,12.42,
2011-08-10,1.6183,42.9900016784668,12.42,0.16
2011-08-11,1.6306,39.0,12.42,
2011-08-12,1.6157,36.36000061035156,12.42,
2011-08-15,1.5956,31.8700008392334,12.42,
2011-08-16,1.5918,32.849998474121094,12.42,
2011-08-17,1.583,31.579999923706055,12.42,
2011-08-18,1.6062,42.66999816894531,12.42,
2011-08-19,1.596,43.04999923706055,12.42,
2011-08-22,1.6009,42.439998626708984,12.42,
2011-08-23,1.6036,36.27000045776367,12.42,
2011-08-24,1.6039,35.900001525878906,12.42,
2011-08-25,1.6154,39.7599983215332,12.41,
2011-08-26,1.6114,35.59000015258789,12.41,
2011-08-29,1.5974,32.279998779296875,12.41,
2011-08-30,1.5904,32.88999938964844,12.41,
2011-08-31,1.5872,31.6200008392334,12.41,
2011-09-01,1.604,31.81999969482422,11.91,
2011-09-02,1.6343,33.91999816894531,11.91,
2011-09-05,1.6522,,11.91,
2011-09-06,1.6583,37.0,11.91,
2011-09-07,,33.380001068115234,,
2011-09-08,1.6566,34.31999969482422,11.91,
2011-09-09,1.6774,38.52000045776367,11.91,
2011-09-10,,,,0.37
2011-09-12,1.6899,38.59000015258789,11.91,
2011-09-13,1.7127,36.90999984741211,11.91,
2011-09-14,1.7288,34.599998474121094,11.91,
2011-09-15,1.7106,31.969999313354492,11.91,
2011-09-16,1.7122,30.979999542236328,11.91,
2011-09-19,1.7763,32.72999954223633,11.9,
2011-09-20,1.787,32.86000061035156,11.9,
2011-09-21,1.828,37.31999969482422,11.9,
2011-09-22,1.9016,41.349998474121094,11.9,
2011-09-23,1.8735,41.25,11.9,
2011-09-26,1.8445,39.02000045776367,11.9,
2011-09-27,1.8008,37.709999084472656,11.9,
2011-09-28,1.8131,41.08000183105469,11.9,
2011-09-29,1.8291,38.84000015258789,11.9,
2011-09-30,1.8544,42.959999084472656,11.9,
2011-10-03,1.8811,45.45000076293945,11.9,
2011-10-04,1.8856,40.81999969482422,11.9,
2011-10-05,1.8456,37.810001373291016,11.9,
2011-10-06,1.8116,36.27000045776367,11.9,
2011-10-07,1.7666,36.20000076293945,11.9,
2011-10-10,1.7478,33.02000045776367,11.9,0.53
2011-10-11,1.7658,32.86000061035156,11.9,
2011-10-12,,31.260000228881836,,
2011-10-13,1.7536,30.700000762939453,11.9,
2011-10-14,1.7376,28.239999771118164,11.9,
2011-10-17,1.7488,33.38999938964844,11.9,
2011-10-18,1.7724,31.559999465942383,11.9,
2011-10-19,1.7604,34.439998626708984,11.89,
2011-10-20,1.7826,34.779998779296875,11.4,
2011-10-21,1.7803,31.31999969482422,11.4,
2011-10-24,1.7768,29.260000228881836,11.4,
2011-10-25,1.7548,32.220001220703125,11.4,
2011-10-26,1.7606,29.860000610351562,11.4,
2011-10-27,1.7323,25.459999084472656,11.4,
2011-10-28,1.6986,24.530000686645508,11.4,
2011-10-31,1.6885,29.959999084472656,11.4,
2011-11-01,1.7506,34.77000045776367,11.4,
2011-11-02,,32.7400016784668,,
2011-11-03,1.727,30.5,11.4,
2011-11-04,1.7415,30.15999984741211,11.4,
2011-11-07,1.7503,29.850000381469727,11.4,
2011-11-08,1.7453,27.479999542236328,11.4,
2011-11-09,1.7516,36.15999984741211,11.4,
2011-11-10,1.761,32.810001373291016,11.4,0.43
2011-11-11,1.7547,30.040000915527344,11.4,
2011-11-14,1.7649,31.1299991607666,11.4,
2011-11-15,,31.219999313354492,,
2011-11-16,1.7772,33.5099983215332,11.4,
2011-11-17,1.7775,34.5099983215332,11.4,
2011-11-18,1.7723,32.0,11.4,
2011-11-21,1.8061,32.90999984741211,11.4,
2011-11-22,1.8069,31.969999313354492,11.4,
2011-11-23,1.8441,33.97999954223633,11.4,
2011-11-24,1.866,,11.4,
2011-11-25,1.8937,34.470001220703125,11.4,
2011-11-28,1.8596,32.130001068115234,11.4,
2011-11-29,1.8486,30.639999389648438,11.4,
2011-11-30,1.8109,27.799999237060547,11.4,
2011-12-01,1.7929,27.40999984741211,10.9,
2011-12-02,1.7843,27.520000457763672,10.9,
2011-12-05,1.783,27.84000015258789,10.9,
2011-12-06,1.7913,28.1299991607666,10.9,
2011-12-07,1.798,28.670000076293945,10.9,
2011-12-08,1.7941,30.59000015258789,10.9,
2011-12-09,1.813,26.3799991607666,10.9,
2011-12-10,,,,0.52
2011-12-12,1.8219,25.670000076293945,10.9,
2011-12-13,1.8409,25.40999984741211,10.9,
2011-12-14,1.8728,26.040000915527344,10.9,
2011-12-15,1.8609,25.110000610351562,10.9,
2011-12-16,1.8465,24.290000915527344,10.9,
2011-12-19,1.8616,24.920000076293945,10.9,
2011-12-20,1.8508,23.219999313354492,10.9,
2011-12-21,1.8556,21.43000030517578,10.9,
2011-12-22,1.8578,21.15999984741211,10.9,
2011-12-23,1.856,20.729999542236328,10.9,
2011-12-26,1.8566,,10.9,
2011-12-27,1.8585,21.90999984741211,10.9,
2011-12-28,1.8634,23.520000457763672,10.9,
2011-12-29,1.8758,22.649999618530273,10.9,
2011-12-30,1.8758,23.399999618530273,10.91,
2012-01-02,1.8683,,10.9,
2012-01-03,1.8457,22.969999313354492,10.9,
2012-01-04,1.8272,22.219999313354492,10.9,
2012-01-05,1.8371,21.479999542236328,10.9,
2012-01-06,1.8449,20.6299991607666,10.9,
2012-01-09,1.8442,21.06999969482422,10.9,
2012-01-10,1.8042,20.690000534057617,10.9,0.5
2012-01-11,1.8048,21.049999237060547,10.9,
2012-01-12,1.7874,20.469999313354492,10.9,
2012-01-13,1.7853,20.90999984741211,10.9,
2012-01-16,1.7836,,10.9,
2012-01-17,1.776,22.200000762939453,10.9,
2012-01-18,1.7791,20.889999389648438,10.9,
2012-01-19,1.7648,19.8700008392334,10.4,
2012-01-20,1.767,18.280000686645508,10.4,
2012-01-23,1.7528,18.670000076293945,10.4,
2012-01-24,1.7649,18.90999984741211,10.4,
2012-01-25,1.7632,18.309999465942383,10.4,
2012-01-26,1.7389,18.56999969482422,10.4,
2012-01-27,1.7436,18.530000686645508,10.4,
2012-01-30,1.7509,19.399999618530273,10.4,
2012-01-31,1.7391,19.440000534057617,10.4,
2012-02-01,1.7376,18.549999237060547,10.4,
2012-02-02,1.7326,17.979999542236328,10.4,
2012-02-03,1.7223,17.100000381469727,10.4,
2012-02-06,1.7249,17.760000228881836,10.4,
2012-02-07,1.7261,17.649999618530273,10.4,
2012-02-08,1.7195,18.15999984741211,10.4,
2012-02-09,1.7225,18.6299991607666,10.4,
2012-02-10,1.726,20.790000915527344,10.4,0.56
2012-02-13,1.7169,19.040000915527344,10.4,
2012-02-14,1.7173,19.540000915527344,10.4,
2012-02-15,1.7158,21.139999389648438,10.4,
2012-02-16,1.7326,19.219999313354492,10.4,
2012-02-17,1.7136,17.780000686645508,10.4,
2012-02-21,,18.190000534057617,,
2012-02-22,1.7076,18.190000534057617,10.4,
2012-02-23,1.704,16.799999237060547,10.4,
2012-02-24,1.7098,17.309999465942383,10.4,
2012-02-27,1.7088,18.190000534057617,10.4,
2012-02-28,1.7024,17.959999084472656,10.4,
2012-02-29,1.7092,18.43000030517578,10.4,
2012-03-01,1.7152,17.260000228881836,10.4,
2012-03-02,1.7245,17.290000915527344,10.4,
2012-03-05,1.7314,18.049999237060547,10.4,
2012-03-06,1.7556,20.8700008392334,10.4,
2012-03-07,1.7692,19.06999969482422,10.4,
2012-03-08,1.7697,17.950000762939453,9.65,
2012-03-09,1.7767,17.110000610351562,9.65,
2012-03-10,,,,0.45
2012-03-12,1.8157,15.640000343322754,9.65,
2012-03-13,1.8102,14.800000190734863,9.65,
